business_id,text,Authenticity
W07TY9cx2ZpDQyAn0ynMQg,"As someone who lived in Italy, I know authentic food when I taste it. This place was amazing. The food was light and authentic. This is as motherland as it gets. I have looked for a restaurant like this in Los Angeles and have failed to find anything like it. . Prices are high but the food is worth it. I would fly from LA to Cleveland just to eat here :) Try it!!! I ate here twice in the course of 4 days :D",1
W07TY9cx2ZpDQyAn0ynMQg,The restaurant was dirty and service was horrible . We waited an hour for pizza that was not authentic and very boring . The salads were excellent .,0
W07TY9cx2ZpDQyAn0ynMQg,"Relaxing and authentic vibe, waiters and staff were very friendly and on top of our table, and most of all the owner, I'm assuming Terry, was extremely friendly and thanked us personally for making a reservation and shook our hands as we left. Would definitely recommend for anyone looking for a great Italian restaurant with a great staff. We got a free appetizer and dessert!",1
W07TY9cx2ZpDQyAn0ynMQg,"We felt like we walked into an old time, family-owned Italian restaurant when we stepped through the door. The owner greeted us as he passed, sat down with us and shared stories, then later fished out some complimentary Romano bow-tie noodles from the pot as he passed. The server was personable, knowledgeable and spent plenty of time with us explaining the best of the menu (everything).

The food was authentic, obviously fresh, with just the right amount of fresh spice. I highly recommend the Italian wedding soup and the chicken parm (tender chicken with just the right amount of crispness). My daughter was a huge fan of the fresh gnocchi.

The service was excellent, the food was generous and tasted great.

I wish there were fewer chains in the world and more restaurants like this. Thank you for a wonderful evening!",1
W07TY9cx2ZpDQyAn0ynMQg,Very good authentic italion food.  Very nice atmosphere with good service. Recommendations by the owner were spot on.,1
W07TY9cx2ZpDQyAn0ynMQg,"Really, just terrible. Bad service, awful food, expensive. We took some westside family members to see Little Italy, and they insisted on eating at a place with outdoor tables -- the one bright spot, we had lovely weather. This was a Saturday afternoon, about 1:30PM. The place was mostly empty but even so, we had appalling service. Waited to get water, waited for our orders to be taken...waited FOREVER for our food and then longer for our check. I'd guess it took about 2 to 2.5 hours for 4 adults and one child to eat lunch! This was not ""leisurely"" but annoying. We had an antsy kid with us! The wait made us miss some of the things we wanted to see that afternoon.

Had the food been delicious, this might have been partly forgiveable, but it was just awful. I've had far better meals at Olive Garden. This was NOT authentic Italian food. I had an artichoke pizza -- a huge cracker-type crust topped with gobs of ricotta, CANNED artichokes (cold) and lots of canned spinach. My husband had ""eggplant de giorno"", which was two tiny thin slices of eggplant topped with giant globs of ricotta ($9). One guest had chicken parm, which was baked chicken with MORE RICOTTA and some pasta, and the other had fettucini with spring vegetables -- those were $22 and $24 EACH, with no salads. The fettucini which I tasted was gummy noodles, all clumped up, in what tasted like watered down Campbell's tomato soup. Seriously. Oh -- two people had lentil soup, which came lukewarm and mostly some kind of grain (barley?) and hardly any lentils. One person didn't even finish it! ($5 for a small bowl).

Bread was good, and the one nice touch was they brought us a complimentary bowl of fresh blueberries at the end -- maybe out of embarrassment at making wait such ridiculous times for such terrible food.

Probably the worst meal I have ever had in Little Italy. On top, when we went inside to use the bathroom, the restaurant is grimey and rundown, totally lacking in either charm or cleanliness. Staff is apathetic. AVOID! AVOID!",0
W07TY9cx2ZpDQyAn0ynMQg,"On a picturesque summer visit to the University Circle area, my friend and I had a hankering for a tasteful dinner and a nice atmosphere. Walking under a train track, we came across a the sweet sounds and the clear air of Little Italy. This district was bustling and alive (in contrast to most of the rest of Ohio).  It was an enclave of life. The question was, where would we eat?

We came across this centrally located restaurant perched on a corner. The patio was oh, so inviting, with spirited opera recordings of Andrea Bocelli. We decided to scrap our college student value instinct and pay the price to sit in the tranquility of the patio. The service was prompt. Our water was constantly refilled. Warm, fresh bread was brought to our table with the nice touch of a creamy, rich butter. We decided to get some of the pasta dinners. For 17 bucks, I ordered the Abruzze which featured pasta with a red plumb tomato sauce and ground veal/beef. The meat tasted relatively high in quality. The tomato sauce was the forte. The tomatos tasted fresh and appetizing. They were full of Dolce Vita. 

But why only 4 star?  The issue was that I felt that the food was not quite worth the steep price. The pasta I could tell came right out of a box. Also, it would be nice if the dinner came with a side dish or something. My friend ordered the Fettucini Fellini only to describe it as good not great. So the food is not quite innovative or authentic. But if you are looking for a tasty enough Italian meal in a beautiful atmosphere where prompt service runs gracefully, La Dolce Vita fits the bill.",1
W07TY9cx2ZpDQyAn0ynMQg,"They used to have a really great ladies night (eery Tuesday) deal but the new deal is 30% off your bill which isn't as great. 

I would have been fine with it but I did not enjoy my food at all. I got the caprese salad and there was no balsamic vinegar which is what makes it for me. It was still fine though. I also had a pizza that had no flavor and I really didn't enjoy it. 

Perhaps the food is more authentic than I am used too/ like. It is also just very expensive for what you're getting. Next time will try another restaurant in Little Italy.",0
w1Dt_Dsbm40IgdVERLv5sQ,"Just another corner store in downtown Cleveland,,thought i was getting some authentic food,got some warmed up doughy chicken that looked uncooked,just left the casino at 5am and was very hungry, thought i was gonna get some great food",0
w1Dt_Dsbm40IgdVERLv5sQ,"They used to be a good authentic deli, now they cut costs and take advantage of people. I'll never eat here again. Ordered an extra pastrami sandwich because I was so hungry, walked back to my home, it was the wrong sandwich and two bites into this $15 sandwich I was so upset they gave the wrong sandwich so I took the 15 minute back walk because of principle. They admitted it was the wrong sandwich and offered to make me a new one. The second sandwich was smaller than the first one.  I complained and wanted to return it; was told they refuse a refund because they made two sandwiches , even though they were wrong. Will never support a business like this that treats loyal customers like this. All they do now is take advantage of drunk people at the casino, made their sandwiches half as big, and charge the same because people won't recognize. I was treated with such disrespect after wanting to a return a sandwich they openly admitted messing up. I really hope someone reading this that knows Jakes agrees they used to be a good deli but now they're basic and cutting costs. Taking advantage of people. I'll write as many negative emails as I can for weeks/months because of the disrespect tonight. It's about principle at this point, I didn't do anything wrong. The new guy making your sandwiches just sucks bring back the old guy and stop taking it out on your customers.",0
W1hXfgnugKfVV1wDhko5lw,One of the best kept secrets in Cleveland. You can sit on the tables outside and see the very location that started Cleveland. You can tell from the first step inside that it has been well visited through out Clevelands history. The food is really authentic to real Irish food. They also have a bus to downtown. The wait staff has usually always let our dogs sit outside with us which is great.,1
W1hXfgnugKfVV1wDhko5lw,"Had lunch yesterday with my 11 year old grandson while visiting Cleveland Aquarium ...everything ok but just that-ok Irish pub...I had southwest corn chowder that was spicy good but boring. Grandson had nachos, which has great cheese and average salsa.  I thought draft beer choices were limited for an Irish pub. I had the shephard' s pie. Ground lamb was bland, and topped with shredded cheese, so dish did not seem authentic, like we have had at the Pilot House in Kingston, ON.  Old brick building very cool, with outdoor seating.
Service was great.  Pricing fair.",1
w1rHHt72BON3K_C4caDDXw,"Tried this place based on Yelp reviews. Glad I did. The restaurant is in an old building and it smells old too BUT it is very clean. The service was good and everything seemed very authentic. Even the menu was in Spanish. The food was delicious and very reasonably priced. I especially liked the traditional drink, Horchata. I ate and was fully satisfied for $11.88.",1
w1rHHt72BON3K_C4caDDXw,"Yes I am a fan of this place! It's located right off of I-176 so it's easy to get to. The inside has the typical Central America restaurant decor with lively colors, landscape paintings, and birds. When I first walked in there was no one to greet me but a gentleman quickly showed up and we had a pleasant conversation about the menu. I went with a variety of pupusas at $2 each since that is what this place is known for. I also opted for the sweet plantains, refried beans, and homemade sour cream platter which came in at $6. (Prices are great here!)

Pupusas are like a stuffed pancake but made with masa - a corn dough. The garlic and cheese pupusa smells amazing and the Revuelta with pork, beans and cheese is the most popular pupusa, but they have other flavors with chicken, exotic flower, jalapeno, spinach or zucchini. The pupusas come with a simple but tasty cabbage slaw (no mayo base here) and a thin tomato sauce. They're about 5 inches in diameter and two are enough of a meal to fill you up; A simple tasty meal!

I found the fried plantains, refried beans, and homemade sour cream to all be pretty tasty as well. I can't stress enough how good simple authentic Salvadoran food is! I will definitely hit this place up again, probably on a Wednesday though since that's when they make their special sweet corn Atol.",1
w1rHHt72BON3K_C4caDDXw,"Amazing find!  Don't be scared to go in. Once you enter the beautiful wooden doors, you'll be surprised to see an eclectic Latin design. The menu was easy to read, and they have photos of every meal option.  Def recommend for good authentic food.",1
w1rHHt72BON3K_C4caDDXw,Great food! True authentic! We order for Togo or eat in at least once every week or two!,1
w1rHHt72BON3K_C4caDDXw,Looking for authentic El Salvadoran food come here. The Pupusas are the real deal. If you don't know what they are then you need come and see for yourself. Not fancy a joint but def worth a visit if you are in the Old Brooklyn area. Check it out!!,1
w1rHHt72BON3K_C4caDDXw,"Great hidden mom and pop shop in Old Brioklyn. Authentic Salvadoran food. I got the Papusas to go. Pork, chicken, and loroco. I was stuffed. Could have just eaten two. The cole slaw was medium heat and home made salsa. If you are looking for authentic Central American this is your spot. Small dining area if you want to eat in or get it to go.",1
w1rHHt72BON3K_C4caDDXw,"Have you ever wanted to sample the culinary attributes of a particular destination, but couldn't necessarily make the trip? Well, now you can and it won't cost you a round trip ticket! If you've never had El Salvadorean food, than you might want to branch out and try it. 

One telling sign that speaks to the authenticity of a restaurant is the presence of customers who would be knowledgable of that particular food. Needless to say, this place appears to be quite popular among Salvadoreans and other Central American living in the Cleveland area. 

For starters, I ordered Horchata, a Salvadorean variation of the Mexican beverage, but instead of rice, it's made with morro seeds and cinnamon - a smooth and refreshing take on traditional soft drinks! For my entree, I chose a pupusa (thick corn torilla with filling) with beans, cheese, garlic, and zucchini, and it arrived steaming hot! What a savory infusion of flavor that was highly satisfying. I will definitely be back for more! So, if you're in the mood for something different, check this place out!",1
w1rHHt72BON3K_C4caDDXw,"Probably my new favorite papuseria! I'm pretty sure it turns to a nightclub after hours but during the day you are transported to El Salvador and the authenticity is unmatched! The staff although their English is broken are beyond friendly and happy and just overall AWESOMEEEEEE! their pupasas are made to order as is their rice and other dishes, the menu is short and sweet and right to the point which makes ordering easy. It's in both English and Spanish which is super convenient. They serve alcohol and the typical jarritos sodas that pair well with their entrees. It's quiet and quaint in there, not too much seating but it looked like there was more room in the back from what I saw. Pricing is great you definitely do get a huge bang for your buck and you get a mini vacation while you dine. Nothing better than feeling home away from home and getting some uhmazinnnnggg papusa. And YES they are kid friendly!",1
w1rHHt72BON3K_C4caDDXw,"Decided to dine in for a change, and the service was excellent!

Be sure to check the specials, because some of the deals are really great. They've added pool tables in the back, so you can have your pupusas and get your game on.

The outside appearance of this place can be off-putting but don't let that deter you from coming here. Inside is quite quirky, but cute.

Definitely a fan of all of their pupusas and can't really say which is the best. 

Read other review that complained of the red sauce being thin, and well, that is how it is traditionally made. This place is 100% authentic.",1
w1rHHt72BON3K_C4caDDXw,"My boyfriend absolutely loves it here, and only had great things to say about it! I can see why! I've never had a pupusa before, and I was quickly addicted. Don't be intimated by the old brick exterior. The interior is welcoming and authentic, and the staff is excellent. The pupusas are served fresh and hot, and come with an amazing tomato sauce! Yum!",1
w1rHHt72BON3K_C4caDDXw,"This place is the real deal for authentic Salvadorian food. We came in with the intention of getting pupusas but the tacos looked so good. We ordered 3 chorizo tacos and they were amazing!  Some of the best chorizo I've ever had.  

The pupusas were wonderful as well. The only thing that was a little disappointing to me was the curtido (cabbage slaw for topping the pupusas). It was not as spicy and fresh as I've had at other places. Not that there was anything wrong with it, it just wasn't my favorite here, and I usually LOVE it. 

Service was great, the place also has its own parking lot so that is nice. They seem to have a nightlife scene as well, if that's your thing. 

I will definitely be back!",1
W97YBvhkOOel-HkBBfQbYw,"Wonderful authentic polish lunch buffet. The day we dined there they had stuffed cabbage, smoked and fresh kielbasa, roast chicken, cabbage and noodles, perogies, potato pancakes and whatever else the chef may surprise you with. Make sure to check out the ethnic smoked meats and bakery before you leave.",1
W97YBvhkOOel-HkBBfQbYw,"First: If you look on Google Maps for this restaurant, it will show its location on Fleet Ave. and say ""This place has closed or relocated."" That is not true.

Second: Come for the food, not the decor/atmosphere. If I were grading the decor, the score would be 2 stars. 

Third: The authentic Polish food is very good. Perogi, stuffed cabbage, mashed potatoes, soup,, kielbasa, potato pancake, all delicious. They are considered a deli also, but when I was there for lunch everyone was eating the buffet.",0
W97YBvhkOOel-HkBBfQbYw,"One of the most authentic Polish experiences outside of the home.

I've been dying to find a good Polish restaurant on my ""mid-west"" travels, and I heard Cleveland is known for its Polish community.  So, to the Slavic Village I went.  

I was greeted by a lovely lady with a thick Polish accent as soon as I walked in. She took me to the buffet and explained each dish.  My mouth started watering when she showed me the Golumpki (guamke)! This was a traditional dish my Grandma used to make. It was just as delicious as my Grandma's, even though it was of their own creation. 

I was going to sit by myself, as I was traveling solo, but just like traditional Polish folks do, they invite you to their table like it's some big feast. I was graciously welcomed by a couple of regular customers and indulged in amazing conversation. The table next to me was full of Polish talk. It reminded me of how we ate during my childhood at Grandma's house.

Later during my meal, I was surprised by the owner? a couple of extra dishes to go along with the buffet. She had given me home-made Italian wedding soup and home-made perogies - oh, wow - the best I've ever had!
These ""extra"" surprise dishes change up on an almost every-day basis.  Sometimes they have duck blood soup, borscht, pickle soup, etc.  

The front of store has many treats, candies, Polish soup/spice mixes, and other goodies you can take home with you - so be sure to check them out!

The inside and outside of the restaurant were traditionally decorated - even the restaurant sign was in Polish. 

This is a more low key restaurant - so, it's not typically too busy or too touristy. It's the real deal. I highly recommend Seven Roses and will be back!",1
W97YBvhkOOel-HkBBfQbYw,Paczki day and my co-workers are happy.  Love this family run business - authentic Polish experience in the heart of the Slavic Village,1
wAjTjCw2JsDbIn1HNgBQUA,Super awesome and authentic Italian deli style food.  The customer service is super!  If you get Dee helping you she will sure take care of you!  Better variety then what I see in San Francisco.  Only thing they need is panna cotta like Stella bakery in San Fran!,1
was-ZYQR2VKyyWrlkQnQWQ,"It's new favorite spot in town. It was fresh, authentic, and delicious. The toppings were unlimited. There was a protein. The prices were reasonable. The mango sticky rice was so good we got another one.",1
wbGOeoSttZguRXldqaiBVA,"Our party went for bunch on a Sunday around noon. This time worked great. Parking is limited and we were able to miss the Saturday afternoon rush. The food was excellent and came to the table in a decent time. Our group had chicken and waffles, French toast, and a stuffed french toast. All plates were clean and drinks were authentic and tasty. Our server had a bit of an attitude. She was nice to start but toward the end of the service was snippy and seemed inconvenienced. When asked did we need anything someone asked for another syrup and without saying anything she took a cup of open syrup from a table next to us (with people sitting at it!) and gave it to him. She also told us to make sure we said grace before eating. I'm a Christian but it was weird and inappropriate. She is the reason it wasn't 5 star rank. It put us off a bit but I think we will be back in the future. The food is worth it!",0
wbGOeoSttZguRXldqaiBVA,My wife and I really enjoy the food in the service. If you're looking for at authentic soul food this is the place to go! The fried chicken is amazing.,1
wbGOeoSttZguRXldqaiBVA,We went on a Thursday night. We arrived at 8:15. We opted to sit at the bar as opposed to waiting 30 minutes for a table. Although the restaurant was pretty crowded we had our food by 8:40. The bartender/server was very friendly and efficient. The service was good and the atmosphere is noisy but nice. The gravy on the pork chops was good but tasted pre made and not authentically smothered. Still very good!,1
wftmt-n8OUA4Ng3bWWH5dw,"Delicious, authentic Cantonese food!  Their noodle and wonton soups are amazing!  They also have congee and bubble tea.  It's just like the food I had while in Hong Kong.  Most of their popular menu items are displayed with photos on the walls.  Just tell the server what number looks good and order it!

Some of my favorites are the salt baked squid, jade tofu, and Szechuan eggplant.  Prices are very reasonable and portions are quite large, so come with a group and enjoy! ^_^",1
wftmt-n8OUA4Ng3bWWH5dw,"I'll definitely have to re-visit for dinner, based on Yelp reviews.  I had lunch there and definitely was not blown away.   I went on a recent Friday afternoon, not crowded, but not empty either.  I was seated right away.   There was a little bit of a wait before someone came by to take my order.   I ordered the lunch portion of Szechuan Shrimp, which came with Fried Rice and an egg roll.  While waiting for my order, I noticed that everyone around me, had pots of hot tea, I flagged down my waitress and asked for tea, she seemed a little bit bothered, but brought it shortly thereafter.   My order arrived, pretty large portion for lunch.  The fried rice, was just that, no veggies, just brown tinted rice.  The eggroll was just ok, nothing extraordinary and a little bit dry.  The eggroll was accompanied by some type of fruit sauce (pineapple maybe), that was also, just ok.   The entree, where do I start?   The Szechuan Shrimp was absolutely drenched in a huge amount of what looked (and tasted) like hoisin sauce with a few red pepper flakes for heat.   The selection of vegetables was just ok, kinda looked like a hodge podge of whatever was laying around in the kitchen.   I walked away from my lunch very disappointed.   There was a direct view of the area behind the register (also where the drink dispenser was located), I could see supplies, garbage etc.  Also there was a big pool of water in front of the register, as I was checking out.   Needless to say, I REALLY wanted to like this place but it really missed the mark for me.   I will give it a another try, in order to try some of the more authentic cuisine, such as the salt-baked selections.  Just not sure that I will return soon:-(",0
wftmt-n8OUA4Ng3bWWH5dw,"Wonton gourmet is a frequent stop for me and my buddies (pretty much a small swarm of American-born Chinese students).  The food is cheap and tasty, and you can never go wrong with pointing at one of the many pictures along the walls and deciding you want to eat that dish.  Admittedly, the food is a bit on the oiler side, but it is quite good for the price.  It's hard to name which dishes would be our favorites, although often we will get a mixture of some of the following:  the salt and pepper pork/seafood/shrimp, the eggplant dishes, various seafood dishes, and mapo dofu.  The congee is also tasty whenever you're in the mood for it.  Overall, it's a good place to get cheap authentic Chinese food in the Cleveland area.",1
wftmt-n8OUA4Ng3bWWH5dw,"They dish up great HK style street food. Fantastic noodle soups. The dumpling soup is one of my faves here.   My type of comfort food.

Their HK milk tea (hot and cold) is fantastically delicious, like what you would expect to get in Hong Kong. I had the pleasure of speaking with the owner the last time few times I was there, he actually imports the tea leaves from HK to ensure the authentic taste!  It is actually a mix of 2-3 types of tea leaves.  So if you order HK milk tea elsewhere and you a given a cup with a lipton label hanging out the side, sorry, that's not the real deal...",1
wftmt-n8OUA4Ng3bWWH5dw,"I wish I could be here right now.  Huge portions of authentic Chinese food (or as Americanized as you want) with friendly service and rock-bottom prices.  While we were a bit overwhelmed with the number of choices available, everything we tried was absolutely delicious and we left stuffed and happy :).",1
wftmt-n8OUA4Ng3bWWH5dw,"Possibly Cleveland's best offering in the Chinese category, Wonton Gourmet is a must visit if you are looking for authentic chinese cuisine with a wide range of choices.  Tung Choy with Garlic is one of the most flavorful greens dishes ever and the Cumin Beef and Mao Pao Tufo are all my favorites.  Also, the Salted Bake options are unique.  Be advised many of the Shrimp dishes come WITH the shells on and while I know it is customary for many countries to eat the shells...I just can't get past it!

No, it isn't fancy dining and won't Wow you with ambience...however...the food makes me grateful this restaurant is part of our amazing food scene in Cleveland!",1
wftmt-n8OUA4Ng3bWWH5dw,"MMMmmm!! This is probably my favorite Chinese restaurant in Cleveland. I liked it more than Siam Cafe, which I've been to a few times and wasn't wowed. I went with a large group and we tried a number of dishes and ate family style.  We had the Orange beef, Singapore noodles, eggplant with shredded pork in pan-fried noodles, and seafood with fish maw soup, Jade tofu+fish, iced milk tea. EVERYTHING was delicious! (I probably would pass on the Jade tofu and iced milk next time, though..there still isn't a fantastic bubble tea place in Cleveland. Koko is where i go for my bubble tea fix, but it's nothing compared to Tenren's in NYC or Joy Yee's in Chicago)All of us in our group of 10 was satisfied with yummies in our tummies.

It's authentic Chinese food. You know the Asian food will be good when most of the patrons are Asian and the waitstaff can't speak English. That's just how it is here in the Midwest with first/second generation Asian-Americans.

It was soo cheap, too! Less than $12/person and we ate our hearts out!  So much more satisfying than going to a gourmet restaurant. I was just at Lolita's last night, which was good, but not as good as this place. I'd rather eat this type of homecooking than spend thrice as much with a bunch of yuppies and rich ppl.

I'll definitely be coming here on a regular basis! :) YOU WILL LOVE IT, TOO! I promise! Warning: You will be outnumbered if you're white. ;)

Oh yeah, the waitstaff is kind of blah, though. She kept on asking us if we had a coupon, and I said, ""Oh no, but I wish we did!"" Then she said, ""Well we don't take coupon!"" And I looked at her confused, like ""Ummm..okay, so you want us to leave then?"" Lol.  But it's just a language barrier. I guess there was some sorta scam from restaurant.com, and they don't take the coupon they put out, FYI, if you have one.",1
wftmt-n8OUA4Ng3bWWH5dw,"Stopped by while visiting from Michigan and saw this place had good reviews. First thing js I'm glad the restaurant had a parking lot as I was afraid we'd have to street park. 

Walking into the restaurant it seemed like this was THE place to go for authentic Chinese food as the place was packed and everybody seemed pretty ""fobby"". We got a table pretty quickly though.

I ordered the typical BBQ pork over rice, wife ordered #23 three flavored shrimp noodle, and we added a salty fish fried rice as well. BBQ pork over rice was only average, pork was a little too lean and the rice was dry and clumpy, the BBQ sauce was good tho. Wife's noodles were also only average but the dumplings had good flavor. I would say the salty fish fried rice was the best of the dishes and probably because it was the most authentic. 

Service was good and quick. 

If this were California I'd give it 3 stars, but for being in Ohio it deserves 4 stars. Good enough for the Midwest!",1
wftmt-n8OUA4Ng3bWWH5dw,"Probably the restaurant I've been MOST often in all of Cleveland, period. Go with a big group and share everything so you can try all the amazing food, leave stuffed with leftovers, and be shocked... SHOCKED.. by the amazing prices, usually less than $12-15 per person after tip without holding back on ordering, at all.  

YUM.  This is better than Szechuan and their good, but one note flavor and over salty everything, and is not quite as good, but significantly cheaper than Siam down the street.  Those are my 3 spots for authentic Chinese food, and Wonton is easily the best balance of taste and price. 

I mean, if you are coming from china or a giant city like LA, Chicago, or NYC, this probably won't impress you, but for Cleveland, its the go to for Chinese fair.",1
wftmt-n8OUA4Ng3bWWH5dw,"In Cleveland by far one of the best Chinese places that I have been to. The teas are real no tea bags, food is authentic and delicious. Wait staff very friendly unlike you get in most places like this. Hole in the wall no ambience but great food. Don't miss it",1
wftmt-n8OUA4Ng3bWWH5dw,"Finally I was able to check out this place since moving to Cleveland from California for 1 month...I had a shrimp wonton watercress with noodle and my bro had duck wonton noodle. We also ordered a young chow (house special) fried rice and shrimp rice roll. I would say the noodle itself is not that special and the soup base is just typical. However I liked the wonton that my bro had better because it had a sesame flavor in there (just my opinion). My wonton mixed with watercress was alright. The fried rice was good but not great....good because it's not oily although they used spam in there...not too authentic...it should be chinese sausage instead....The shrimp rice roll had a nice medium soft texture and freshly made...It was great....The overall experience there was actually awesome, speaking of a Chinese restaurant in Cleveland...I'd definitely come back soon this weekend to check out their other dishes....BTW, their prices are not bad at all as well as their services.",1
wftmt-n8OUA4Ng3bWWH5dw,"First time I went it was delicious. But maybe that's because my parents ordered the food and know how to order authentic chinese. We got the cirspy shrimp which was delicious, along with a tofu dish, spicy fish, etc. All was very good. Second time I went I got the duck dinner, not as good. The duck was old and over-fried. Last time I went I ordered a ma po tofu with pork and they cooked the vegetarian mapo tofu, which had huge chunks of ginger in it and was not good. I'll still go back though, probably the best authentic chinese around.",1
wftmt-n8OUA4Ng3bWWH5dw,"oh wonton gourmet
a happy ending indeed
pleasure of the mouth

I'll be damned if this joint can't hang with any real Chinese places anywhere.  In our fair city there are loads of American Chinese craptastic places, buffets, which range from gross to wretched, but this place is the real deal. No General Tso's chicken scraps, no sweet and sour dog food, but a myriad of authentic and flavorful dishes. 

The cumin lamb was a hot and spicy treat that packed a wallop, but was not some test of manhood to eat. You could taste a lot more than the peppers. The chive dumplings were homemade and the filling was very flavorful.  Szechwan beef was wonderfully nuanced. Sesame chicken -best I ever tasted.

The ubiquitous flat screen showed a Chinese flick. Interestingly, the sound was on and the movie was not dubbed, but it had Chinese subtitles as well. 
Double happiness?

Carry on...",1
wftmt-n8OUA4Ng3bWWH5dw,"My girlfriend and her family love this place. I am a convert! This is traditionally considered Hong Kong style comfort food. The Hong Kong diner food is mostly concentrated on the little yellow menu, so that's where I order from most of the time.

As I said, it's comfort food, and I feel very comforted whenever I go. It's nothing like the Americanized Chinese food I grew up with. They serve a few things most Americans probably won't eat--like crispy fried pork intestine, which I still have not developed the courage to try--but on the whole it's just a much more authentic, fresh, and non-artificial tasting Chinese food experience. 

It seems like everything is amazing, but I particularly love the rice porridge (with Chinese donuts), the ningo, and the pan fried noodles. 

Oh... and the turnip cakes.

Oh, don't forget the pot stickers.

and the rice rolls. Oh my gosh, I could go on and on.

What's funny is that they have a couple of servers who don't speak any English or Cantonese (only Mandarin) so even though I'm there with a bunch of Chinese people they're still using sign-language to communicate with the waiter. 

One more thing. It helps if you know that friendly service is not really a Chinese concept. It's more like, we give you food, you give us money, then you leave. I like the matter-of-fact and honest nature of that transaction. That said, I think the service is pretty decent, they get the food out quickly most of the time. We waited a long time once, but that never happened again.

I had better stop. I feel like I'm in danger of writing the great American novel here. I could go on and on, but the truth is, you have to try it! Go in, eat, enjoy. Don't forget: yellow menu.",1
wftmt-n8OUA4Ng3bWWH5dw,"Love this place! Congee is delish and the food is extremely good, tasty and full of flavor. My only complaint, I wish they were open 24/7 lol, otherwise its awesome! You want authentic and good Chinese, go here!",1
wftmt-n8OUA4Ng3bWWH5dw,I just want to say I stopped eating Chinese take out and I hate when an ethnic group changes their cusine to suit Americans . This restaurant is pretty authentic I stopped and had carry out the Szechuan Chicken and Wonton soup it tasted like the real deal it was nice and spicy .I couls taste the asian spices and the Authenticity of the dish which is the whole purpose. The menu is huge alot of these dishes Ive never ate like the soup with fish in it etc. Check it out if you want the real deal I will be back.,1
wftmt-n8OUA4Ng3bWWH5dw,"Best authentic chinese food I have come across. I have come to Cleveland mutiple times just to come to this restaurant and eat their shrimp wonton soup. I'm from Detroit, so its about a 3 and a half hour drive, but it is so worth the drive. The food here is so good. My favorite dish is the chicken hot pot. I highly recommend this place and I will definitely be coming back here.",1
wftmt-n8OUA4Ng3bWWH5dw,"Good stuff!  We tried this place out after reading reviews on yelp!  Actually, it was the pictures of the different dishes on yelp! that did it. First of all, please don't judge this place by its location or how it looks from the outside (or inside for that matter).  As we were walking in, there were folks coming out with carry out. The first thing I noticed was all of the Asian patrons. I think that is a good indication of the authenticity of the cuisine. The second thing that I noticed was all of the numbered pictures on the wall corresponding to some of the menu items. Thank God for those because I have to say the number of choices, on three different menus, is ""overwhelming"" (in my wife's words). Yes, three different menus....we didn't really use any of them and used the pictures instead. 

Here's what we ordered:
Tea; Shrimp wonton soup; XO Seafood Fried Rice; Beef Chow Fun. 

Our food literally came out within 5-minutes and the portion sizes were humongous.  The fried rice was probably the best I've had and the beef chow fun was on point. The soup was my least favorite, but I imagine if I was really in the mood for soup I may have enjoyed it more. The shrimp stuffed inside the wontons were a nice size. 

Overall, I felt like I was in an authentic Chinese restaurant with the background noise filled with Chinese patrons speaking their native language and a Chinese news broadcast on the television. I can't wait to come back to try some of the other dishes on the menu, ahem, I mean the wall.",1
wftmt-n8OUA4Ng3bWWH5dw,This place is nothing special the food was over oiled and absolutely flavorless. The 3 dumpling soup these other folks are ravening about smelled like a barn and was virtually tasteless. Even the tea was completely flavorless. You want authentic your much better off at Li Wah down the street.,0
wftmt-n8OUA4Ng3bWWH5dw,"Bam I'm in China.  I was just in Cleveland like 3 steps ago.  I actually cannot comment on the food authenticity, but I can tell you it was good.  The best pot stickers I have ever had.  The thing that makes this place worth a trip is the variety.  I am so tired of going to a Thai place or Chinese place and having the same menu items as the Asian food at some grocery stores.  Wonton has different selections, and don't worry about not know what you are getting.  Just point to the picture of it on the wall, and it will be swiftly brought out.

The only bad part is the cramp dining setup.  Enjoy Asian food with the joys of over population.  

I would say Wontons is a must at least once.",1
wftmt-n8OUA4Ng3bWWH5dw,Awesome Chinese food. This restaurant is actually run and the food prepared authentically. The service is good and fast. The portions are large and inexpensive. Very kid friendly. Highly recommended.,1
wftmt-n8OUA4Ng3bWWH5dw,Good authentic food and polite service.  Come hungry.  Nice to have an authentic Chinese restaurant downtown Cleveland.,1
